Programming Practices,2160,B01,26,0,0,23,0,COMP
Programming Practices,2160,B09,26,0,0,25,0,COMP
Workterm 1,2980,K01,60,0,0,1,0,COMP
Human-Computer Interaction 1,3020,A02,116,999,0,104,3,COMP
Human-Computer Interaction 1,3020,A01,114,999,0,108,3,COMP
Automata Theory and Formal Languages,3030,A01,111,999,0,100,3,COMP
Technical Communication in Computer Science,3040,A01,60,999,0,59,3,COMP
Introduction to Artificial Intelligence,3190,A01,120,999,0,88,3,COMP
Computer Organization,3370,A02,100,999,0,99,3,COMP
Computer Organization,3370,A01,81,999,0,78,3,COMP
Databases Concepts and Usage,3380,A02,140,999,0,128,3,COMP
Databases Concepts and Usage,3380,A01,120,999,0,118,3,COMP
Computer Graphics 1,3490,A01,120,999,0,105,3,COMP
Workterm 2,3980,K01,60,0,0,48,0,COMP
Project Management,4050,A01,51,999,0,46,3,COMP
Blockchain Analysis,4060,T16,5,0,0,5,3,COMP
Security and Privacy,4060,T12,5,0,0,3,3,COMP
Algorithms in Comparative Genomics,4060,T08,5,0,0,1,3,COMP
On-Line Algorithms,4060,T03,5,0,0,3,3,COMP
Introduction to Cryptography and Cryptosystems,4140,A01,60,999,0,58,3,COMP
Intelligent Mobile Robotics,4180,A01,20,999,0,13,3,COMP
Computer Networks,4300,A01,60,999,0,59,3,COMP
Introduction to Parallel Computation,4510,A01,46,999,0,37,3,COMP
Undergraduate Honours Project,4520,A01,10,999,0,6,3,COMP
Industrial Project,4560,A01,10,999,0,4,3,COMP
Introduction to Data Mining,4710,A01,70,999,0,68,3,COMP
Workterm 3,4980,K01,60,0,0,6,0,COMP
Workterm 4,4990,K01,30,0,0,1,0,COMP
Research Methodologies (Part A),7210,A01,30,0,0,21,1,COMP
Blockchain Analysis,7570,T01,25,0,0,18,3,COMP
On-Line Algorithms,7720,T03,25,0,0,19,3,COMP
Security and Privacy,7860,T06,25,0,0,11,3,COMP
Algorithms in Comparative Genomics,7934,T01,25,0,0,13,3,COMP
Digital Logic Systems,2220,A01,114,0,0,100,5,ECE
Digital Logic Systems,2220,B01,30,0,0,28,0,ECE
Digital Logic Systems,2220,B02,30,0,0,30,0,ECE
Digital Logic Systems,2220,B03,30,0,0,29,0,ECE
Digital Logic Systems,2220,B04,30,0,0,13,0,ECE
Electric Circuits,2262,A01,100,0,0,69,4,ECE
Electric Circuits,2262,B01,34,0,0,30,0,ECE
Electric Circuits,2262,B02,25,0,0,24,0,ECE
Electric Circuits,2262,B03,25,0,0,15,0,ECE
Elements of Electric Machines and Digital Systems,3010,A01,63,0,0,50,4,ECE
Elements of Electric Machines and Digital Systems,3010,B01,32,0,0,24,0,ECE
Elements of Electric Machines and Digital Systems,3010,B02,32,0,0,26,0,ECE
Foundations of Electromagnetics,3580,A01,76,0,0,76,4,ECE
Foundations of Electromagnetics,3580,B01,30,0,0,27,0,ECE
Foundations of Electromagnetics,3580,B02,30,0,0,26,0,ECE
Foundations of Electromagnetics,3580,B03,30,0,0,23,0,ECE
Electronics 3E,3670,A01,76,0,0,76,4,ECE
Electronics 3E,3670,B01,30,0,0,27,0,ECE
Electronics 3E,3670,B02,30,0,0,28,0,ECE
Electronics 3E,3670,B03,30,0,0,21,0,ECE
Electric Power and Machines,3720,A01,76,0,0,77,4,ECE
Electric Power and Machines,3720,B01,20,0,0,20,0,ECE
Electric Power and Machines,3720,B02,20,0,0,20,0,ECE
Electric Power and Machines,3720,B03,20,0,0,20,0,ECE
Electric Power and Machines,3720,B04,20,0,0,17,0,ECE
Systems Engineering Principles 1,3740,A01,36,0,0,34,4,ECE
Systems Engineering Principles 1,3740,B01,25,0,0,18,0,ECE
Systems Engineering Principles 1,3740,B02,25,0,0,16,0,ECE
Signal Processing 1,3780,A01,114,0,0,96,4,ECE
Signal Processing 1,3780,B01,30,0,0,27,0,ECE
Signal Processing 1,3780,B02,30,0,0,30,0,ECE
Signal Processing 1,3780,B03,30,0,0,15,0,ECE
Signal Processing 1,3780,B04,30,0,0,24,0,ECE
Control Systems,4150,A01,81,0,0,45,4,ECE
Control Systems,4150,B01,20,0,0,17,0,ECE
Control Systems,4150,B04,20,0,0,13,0,ECE
Control Systems,4150,B02,20,0,0,9,0,ECE
Control Systems,4150,B05,20,0,0,6,0,ECE
Microprocessor Interfacing,4240,A01,58,0,0,24,4,ECE
Microprocessor Interfacing,4240,B01,30,0,0,13,0,ECE
Microprocessor Interfacing,4240,B02,30,0,0,11,0,ECE
Communications Systems,4260,A01,36,0,0,21,4,ECE
Communications Systems,4260,B01,30,0,0,9,0,ECE
Communications Systems,4260,B02,30,0,0,12,0,ECE
Antennas,4270,A01,32,0,0,13,4,ECE
Antennas,4270,B01,10,0,0,4,0,ECE
Antennas,4270,B03,10,0,0,6,0,ECE
Antennas,4270,B04,10,0,0,3,0,ECE
Microwave Engineering,4290,A01,35,0,0,32,4,ECE
Microwave Engineering,4290,B01,25,0,0,20,0,ECE
Microwave Engineering,4290,B02,25,0,0,12,0,ECE
Electrical Energy Systems 1,4300,A01,25,0,0,27,4,ECE
Electrical Energy Systems 1,4300,B01,15,0,0,14,0,ECE
Electrical Energy Systems 1,4300,B02,15,0,0,13,0,ECE
Power Electronics,4370,A01,42,0,0,48,4,ECE
Power Electronics,4370,B01,20,0,0,14,0,ECE
Power Electronics,4370,B02,20,0,0,20,0,ECE
Power Electronics,4370,B03,20,0,0,14,0,ECE
Engineering Computations 4E,4390,A01,20,0,0,7,4,ECE
Engineering Computations 4E,4390,B01,18,0,0,7,0,ECE
Design of RF Devices and Wireless Systems,4430,A01,16,0,0,12,4,ECE
Applied Computational Intelligence,4450,A01,19,0,0,18,4,ECE
Parallel Processing,4530,A01,18,0,0,19,4,ECE
Parallel Processing,4530,B01,36,0,0,19,0,ECE
Modern Computing Systems,4560,A01,10,0,0,12,4,ECE
Optoelectronics,4580,A01,25,0,0,21,4,ECE
Optoelectronics,4580,B01,15,0,0,7,0,ECE
Optoelectronics,4580,B02,15,0,0,14,0,ECE
Group Design Project (Part A),4600,A01,96,0,0,82,3,ECE
Biomedical Instrumentation and Signal Processing,4610,A01,21,0,0,9,4,ECE
Biomedical Instrumentation and Signal Processing,4610,B01,30,0,0,9,0,ECE
Digital Systems Implementation,4740,A01,12,0,0,11,4,ECE
Digital Systems Implementation,4740,B01,14,0,0,11,0,ECE
Basics of Biological Signal Analysis,4850,T05,20,0,0,8,4,ECE
Individual Research Project,4850,T03,1,0,0,1,4,ECE
Stochastic Processes,4860,T05,25,0,0,6,4,ECE
Embedded Systems Engineering,7180,A01,10,0,0,7,3,ECE
Information Theory and Applications,7250,A01,10,0,0,7,3,ECE
Real-Time Interfacing,7440,T24,10,0,0,1,3,ECE
Near-Field Antenna Measurements Near-Field Antenna Measurements,7440,T07,6,0,0,3,3,ECE
Estimation Theory for Signal Processing,7440,T16,20,0,0,8,3,ECE
Modern Control of Power Electronics Systems,7440,T62,16,0,0,8,3,ECE
Wavefield Imaging and Inversion in Electromagnetics and Acoustics,7440,T18,10,0,0,6,3,ECE
Microwave Materials Measurement Techniques,7440,T31,10,0,0,7,3,ECE
Optoelectronics,7440,T37,10,0,0,7,3,ECE
Application of Game Theory in Wireless Communication Networks,7440,T56,1,0,0,1,3,ECE
Use of HVDC Converters to Provide Inertia in AC Networks,7440,T65,2,0,0,2,3,ECE
Fast Algorithms for EM,7440,T66,3,0,0,2,3,ECE
Microfluidics,7440,T68,15,0,0,4,3,ECE
ELECTROMAGNETIC FIELDS IN LAYERED MEDIA,7440,T71,10,0,0,3,3,ECE
Implementation of Fast Algorithms in Computational Electromagnetics,7440,T78,10,0,0,3,3,ECE
Parallel Processing,7650,T01,10,0,0,3,3,ECE
Agent Based Modeling,7650,T03,10,0,0,6,3,ECE
Applied Computational Intelligence,7650,T15,10,0,0,10,3,ECE
Distributed Energy Generation,7880,A01,15,0,0,10,3,ECE
HVDC Transmission 1,7990,A01,15,0,0,15,3,ECE
Advanced VLSI Materials Devices & Technology,8050,T01,10,0,0,0,3,ECE
Digital Signal Processing,8150,A01,10,0,0,6,3,ECE
Specialized Methods for Modeling and Simulation of Power Systems,8320,T05,5,0,0,3,3,ECE
Design in Engineering,1430,A01,86,3996,0,85,3,ENG
Design in Engineering,1430,A02,84,2997,0,83,3,ENG
Introduction to Statics,1440,A01,80,2997,0,75,3,ENG
Introduction to Statics,1440,A03,80,3996,0,78,3,ENG
Introduction to Statics,1440,A02,80,3996,0,73,3,ENG
Introduction to Electrical and Computer Engineering,1450,A01,105,0,0,95,3,ENG
Introduction to Electrical and Computer Engineering,1450,A02,105,0,0,92,3,ENG
Introduction to Electrical and Computer Engineering,1450,B01,68,3996,0,59,0,ENG
Introduction to Electrical and Computer Engineering,1450,B02,68,3996,0,64,0,ENG
Introduction to Electrical and Computer Engineering,1450,B03,68,3996,0,62,0,ENG
Introduction to Electrical and Computer Engineering,1450,B99,6,0,0,2,0,ENG
Introduction to Thermal Sciences,1460,A02,80,2997,0,71,3,ENG
Introduction to Thermal Sciences,1460,A01,79,3996,0,75,3,ENG
Engineering Communication: Strategies for the Profession,2030,A01,60,999,0,58,3,ENG
Engineering Communication: Strategies Practice and Design,2040,A01,60,1998,0,31,3,ENG
Engineering Economics,3000,A02,80,1998,0,70,3,ENG
Engineering Economics,3000,A01,80,1998,0,77,3,ENG
Technology Society and the Future,3020,A01,70,999,0,66,3,ENG
Professional Engineering Practice in Manitoba-Part A,4020,A01,28,0,0,22,2,ENG
Operational Excellence,4110,A01,35,999,0,21,4,ENG
Co-operative Work 1-Biosystems Engineering,4800,K01,20,0,0,2,1,ENG
Co-operative Work 1-Civil Engineering,4800,K02,20,0,0,1,1,ENG
Co-operative Work 1-Electrical and Computer Engineering,4800,K03,20,0,0,5,1,ENG
Co-operative Work 1-Mechanical Engineering,4800,K04,20,0,0,6,1,ENG
Co-operative Work 1-IEEQ,4800,K05,20,0,0,4,1,ENG
Co-operative Work 2-Biosystems Engineering,4810,K01,20,0,0,1,1,ENG
Co-operative Work 2-Civil Engineering,4810,K02,20,0,0,5,1,ENG
Co-operative Work 2-Electrical and Computer Engineering,4810,K03,20,0,0,21,1,ENG
Co-operative Work 2-Mechanical Engineering,4810,K04,20,0,0,19,1,ENG
Co-operative Work 3-Biosystems Engineering,4820,K01,5,0,0,2,1,ENG
Co-operative Work 3-Civil Engineering,4820,K02,20,0,0,5,1,ENG
Co-operative Work 3-Electrical and Computer Engineering,4820,K03,15,0,0,3,1,ENG
Co-operative Work 3-Mechanical Engineering,4820,K04,20,0,0,4,1,ENG
Co-operative Work 4-Biosystems Engineering,4830,K01,5,0,0,0,1,ENG
Co-operative Work 4-Civil Engineering,4830,K02,20,0,0,2,1,ENG
Co-operative Work 4-Electrical and Computer Engineering,4830,K03,5,0,0,1,1,ENG
Co-operative Work 4-Mechanical Engineering,4830,K04,20,0,0,2,1,ENG
Co-operative Work 5-Biosystems Engineering,4840,K01,5,0,0,0,1,ENG
Co-operative Work 5-Civil Engineering,4840,K02,5,0,0,1,1,ENG
Co-operative Work 5-Electrical and Computer Engineering,4840,K03,5,0,0,0,1,ENG
Co-operative Work 5-Mechanical Engineering,4840,K04,5,0,0,1,1,ENG
The Engineering Design Process (Part A),7010,A01,12,0,0,9,1,ENG
Operational Excellence,7510,A01,7,10,0,3,3,ENG
Habiletés mathématiques,401,A01,40,0,0,20,0,MATH
Applied Finite Mathematics,1010,A01,238,2997,0,189,3,MATH
Applied Finite Mathematics,1010,B01,47,0,0,41,0,MATH
Applied Finite Mathematics,1010,B02,47,0,0,38,0,MATH
Applied Finite Mathematics,1010,B03,47,0,0,40,0,MATH
Applied Finite Mathematics,1010,B04,47,0,0,39,0,MATH
Applied Finite Mathematics,1010,B05,50,0,0,31,0,MATH
Applied Finite Mathematics,1010,D01,144,999,0,102,3,MATH
Mathematics in Art,1020,A02,65,999,0,51,3,MATH
Mathematics in Art,1020,A01,65,999,0,52,3,MATH
Fundamentals of Mathematical Reasoning,1080,A01,61,999,0,36,3,MATH
Fundamentals of Mathematical Reasoning,1080,B01,30,0,0,16,0,MATH
Fundamentals of Mathematical Reasoning,1080,B02,31,0,0,20,0,MATH
Sujets choisis en mathématiques (Partie A),1191,A01,100,0,0,36,3,MATH
Techniques of Classical and Linear Algebra,1210,A01,111,1998,0,95,3,MATH
Techniques of Classical and Linear Algebra,1210,A03,111,1998,0,97,3,MATH
Techniques of Classical and Linear Algebra,1210,A02,111,1998,0,85,3,MATH
Techniques of Classical and Linear Algebra,1210,B05,28,0,0,26,0,MATH
Techniques of Classical and Linear Algebra,1210,B06,28,0,0,8,0,MATH
Techniques of Classical and Linear Algebra,1210,B07,28,0,0,27,0,MATH
Techniques of Classical and Linear Algebra,1210,B08,27,0,0,24,0,MATH
Techniques of Classical and Linear Algebra,1210,B09,28,0,0,24,0,MATH
Techniques of Classical and Linear Algebra,1210,B10,28,0,0,25,0,MATH
Techniques of Classical and Linear Algebra,1210,B11,28,0,0,26,0,MATH
Techniques of Classical and Linear Algebra,1210,B12,27,0,0,22,0,MATH
Techniques of Classical and Linear Algebra,1210,B01,28,0,0,26,0,MATH
Techniques of Classical and Linear Algebra,1210,B02,28,0,0,26,0,MATH
Techniques of Classical and Linear Algebra,1210,B03,28,0,0,23,0,MATH
Techniques of Classical and Linear Algebra,1210,B04,27,0,0,20,0,MATH
Differential Calculus,1230,A01,53,999,0,31,3,MATH
Differential Calculus,1230,B01,26,0,0,13,0,MATH
Differential Calculus,1230,B02,27,0,0,18,0,MATH
Elementary Discrete Mathematics,1240,A02,160,999,0,131,3,MATH
Elementary Discrete Mathematics,1240,A01,120,999,0,95,3,MATH
Elementary Discrete Mathematics,1240,A03,160,999,0,123,3,MATH
Elementary Discrete Mathematics,1240,B09,32,0,0,24,0,MATH
Elementary Discrete Mathematics,1240,B14,32,0,0,26,0,MATH
Elementary Discrete Mathematics,1240,B10,32,0,0,27,0,MATH
Elementary Discrete Mathematics,1240,B11,32,0,0,24,0,MATH
Elementary Discrete Mathematics,1240,B12,32,0,0,22,0,MATH
Elementary Discrete Mathematics,1240,B01,30,0,0,21,0,MATH
Elementary Discrete Mathematics,1240,B02,30,0,0,24,0,MATH
Elementary Discrete Mathematics,1240,B03,30,0,0,26,0,MATH
Elementary Discrete Mathematics,1240,B04,30,0,0,24,0,MATH
Elementary Discrete Mathematics,1240,B05,32,0,0,25,0,MATH
Elementary Discrete Mathematics,1240,B06,32,0,0,27,0,MATH
Elementary Discrete Mathematics,1240,B13,32,0,0,26,0,MATH
Elementary Discrete Mathematics,1240,B07,32,0,0,22,0,MATH
Elementary Discrete Mathematics,1240,B08,32,0,0,31,0,MATH
Éléments de mathématiques discrètes,1241,A01,50,0,0,10,3,MATH
Vector Geometry and Linear Algebra,1300,A01,140,1998,0,128,3,MATH
Vector Geometry and Linear Algebra,1300,A03,140,1998,0,112,3,MATH
Vector Geometry and Linear Algebra,1300,A02,140,1998,0,118,3,MATH
Vector Geometry and Linear Algebra,1300,A04,140,1998,0,128,3,MATH
Vector Geometry and Linear Algebra,1300,B01,30,0,0,23,0,MATH
Vector Geometry and Linear Algebra,1300,B02,30,0,0,29,0,MATH
Vector Geometry and Linear Algebra,1300,B03,30,0,0,28,0,MATH
Vector Geometry and Linear Algebra,1300,B11,30,0,0,25,0,MATH
Vector Geometry and Linear Algebra,1300,B04,20,0,0,20,0,MATH
Vector Geometry and Linear Algebra,1300,B12,20,0,0,18,0,MATH
Vector Geometry and Linear Algebra,1300,B05,30,0,0,28,0,MATH
Vector Geometry and Linear Algebra,1300,B13,30,0,0,18,0,MATH
Vector Geometry and Linear Algebra,1300,B14,30,0,0,24,0,MATH
Vector Geometry and Linear Algebra,1300,B15,30,0,0,27,0,MATH
Vector Geometry and Linear Algebra,1300,B16,30,0,0,29,0,MATH
Vector Geometry and Linear Algebra,1300,B17,30,0,0,26,0,MATH
Vector Geometry and Linear Algebra,1300,B06,30,0,0,23,0,MATH
Vector Geometry and Linear Algebra,1300,B07,30,0,0,22,0,MATH
Vector Geometry and Linear Algebra,1300,B08,30,0,0,27,0,MATH
Vector Geometry and Linear Algebra,1300,B18,30,0,0,27,0,MATH
Vector Geometry and Linear Algebra,1300,B09,30,0,0,27,0,MATH
Vector Geometry and Linear Algebra,1300,B19,30,0,0,29,0,MATH
Vector Geometry and Linear Algebra,1300,B10,20,0,0,19,0,MATH
Vector Geometry and Linear Algebra,1300,B20,20,0,0,17,0,MATH
Vector Geometry and Linear Algebra,1300,D01,150,999,0,110,3,MATH
Introduction to Calculus,1500,A08,198,1998,0,141,3,MATH
Introduction to Calculus,1500,A02,198,1998,0,171,3,MATH
Introduction to Calculus,1500,A01,100,999,0,63,3,MATH
Introduction to Calculus,1500,A03,250,1998,0,172,3,MATH
Introduction to Calculus,1500,A07,151,1998,0,111,3,MATH
Introduction to Calculus,1500,A05,151,1998,0,96,3,MATH
Introduction to Calculus,1500,A06,140,999,0,70,3,MATH
Introduction to Calculus,1500,B01,33,0,0,29,0,MATH
Introduction to Calculus,1500,B33,34,0,0,17,0,MATH
Introduction to Calculus,1500,B02,33,0,0,30,0,MATH
Introduction to Calculus,1500,B03,33,0,0,22,0,MATH
Introduction to Calculus,1500,B04,34,0,0,24,0,MATH
Introduction to Calculus,1500,B05,33,0,0,22,0,MATH
Introduction to Calculus,1500,B35,33,0,0,21,0,MATH
Introduction to Calculus,1500,B06,34,0,0,31,0,MATH
Introduction to Calculus,1500,B07,34,0,0,27,0,MATH
Introduction to Calculus,1500,B08,34,0,0,25,0,MATH
Introduction to Calculus,1500,B09,34,0,0,29,0,MATH
Introduction to Calculus,1500,B10,33,0,0,22,0,MATH
Introduction to Calculus,1500,B11,34,0,0,20,0,MATH
Introduction to Calculus,1500,B12,34,0,0,28,0,MATH
Introduction to Calculus,1500,B13,34,0,0,23,0,MATH
Introduction to Calculus,1500,B14,33,0,0,16,0,MATH
Introduction to Calculus,1500,B15,33,0,0,21,0,MATH
Introduction to Calculus,1500,B16,33,0,0,25,0,MATH
Introduction to Calculus,1500,B17,34,0,0,23,0,MATH
Introduction to Calculus,1500,B18,34,0,0,27,0,MATH
Introduction to Calculus,1500,B19,34,0,0,23,0,MATH
Introduction to Calculus,1500,B20,34,0,0,28,0,MATH
Introduction to Calculus,1500,B21,34,0,0,26,0,MATH
Introduction to Calculus,1500,B22,34,0,0,24,0,MATH
Introduction to Calculus,1500,B23,35,0,0,22,0,MATH
Introduction to Calculus,1500,B24,35,0,0,20,0,MATH
Introduction to Calculus,1500,B25,35,0,0,19,0,MATH
Introduction to Calculus,1500,B26,35,0,0,14,0,MATH
Introduction to Calculus,1500,B27,35,0,0,28,0,MATH
Introduction to Calculus,1500,B28,35,0,0,15,0,MATH
Introduction to Calculus,1500,B29,35,0,0,25,0,MATH
Introduction to Calculus,1500,B30,35,0,0,24,0,MATH
Introduction to Calculus,1500,B31,35,0,0,25,0,MATH
Introduction to Calculus,1500,B32,33,0,0,27,0,MATH
Introduction to Calculus,1500,B34,33,0,0,22,0,MATH
Introduction to Calculus,1500,D01,150,999,0,56,3,MATH
Introduction au calcul,1501,A01,70,0,0,56,3,MATH
Applied Calculus 1,1510,A01,126,1998,0,88,3,MATH
Applied Calculus 1,1510,A02,114,1998,0,82,3,MATH
Applied Calculus 1,1510,B01,32,0,0,22,0,MATH
Applied Calculus 1,1510,B02,32,0,0,19,0,MATH
Applied Calculus 1,1510,B03,32,0,0,24,0,MATH
Applied Calculus 1,1510,B05,29,0,0,23,0,MATH
Applied Calculus 1,1510,B06,29,0,0,16,0,MATH
Applied Calculus 1,1510,B07,28,0,0,24,0,MATH
Applied Calculus 1,1510,B04,30,0,0,23,0,MATH
Applied Calculus 1,1510,B08,28,0,0,19,0,MATH
Introductory Calculus for Management and Social Sciences,1520,A01,121,1998,0,96,3,MATH
Introductory Calculus for Management and Social Sciences,1520,A02,120,1998,0,102,3,MATH
Introductory Calculus for Management and Social Sciences,1520,B01,30,0,0,21,0,MATH
Introductory Calculus for Management and Social Sciences,1520,B05,30,0,0,24,0,MATH
Introductory Calculus for Management and Social Sciences,1520,B08,30,0,0,26,0,MATH
Introductory Calculus for Management and Social Sciences,1520,B02,30,0,0,25,0,MATH
Introductory Calculus for Management and Social Sciences,1520,B03,30,0,0,25,0,MATH
Introductory Calculus for Management and Social Sciences,1520,B06,30,0,0,24,0,MATH
Introductory Calculus for Management and Social Sciences,1520,B04,32,0,0,25,0,MATH
Introductory Calculus for Management and Social Sciences,1520,B07,30,0,0,28,0,MATH
Calculus 2,1700,A01,128,999,0,116,3,MATH
Calculus 2,1700,A03,128,999,0,115,3,MATH
Calculus 2,1700,A04,102,999,0,90,3,MATH
Calculus 2,1700,A02,102,999,0,87,3,MATH
Calculus 2,1700,B02,34,0,0,30,0,MATH
Calculus 2,1700,B03,30,0,0,28,0,MATH
Calculus 2,1700,B01,34,0,0,32,0,MATH
Calculus 2,1700,B04,30,0,0,26,0,MATH
Calculus 2,1700,B14,34,0,0,28,0,MATH
Calculus 2,1700,B06,34,0,0,31,0,MATH
Calculus 2,1700,B07,34,0,0,24,0,MATH
Calculus 2,1700,B05,34,0,0,32,0,MATH
Calculus 2,1700,B11,32,0,0,28,0,MATH
Calculus 2,1700,B15,34,0,0,31,0,MATH
Calculus 2,1700,B16,34,0,0,31,0,MATH
Calculus 2,1700,B09,32,0,0,31,0,MATH
Calculus 2,1700,B10,32,0,0,26,0,MATH
Calculus 2,1700,B12,32,0,0,30,0,MATH
Calculus 2,1700,D01,100,999,0,68,3,MATH
Combinatorics 1,2030,A01,49,999,0,35,3,MATH
Combinatorics 1,2030,B01,25,0,0,22,0,MATH
Combinatorics 1,2030,B02,24,0,0,13,0,MATH
Introduction to Analysis,2080,A01,70,999,0,60,3,MATH
Introduction to Analysis,2080,B01,35,0,0,30,0,MATH
Introduction to Analysis,2080,B02,35,0,0,30,0,MATH
Linear Algebra 2,2090,A01,120,999,0,82,3,MATH
Linear Algebra 2,2090,B01,30,0,0,23,0,MATH
Linear Algebra 2,2090,B04,30,0,0,18,0,MATH
Linear Algebra 2,2090,B02,30,0,0,23,0,MATH
Linear Algebra 2,2090,B03,30,0,0,18,0,MATH
Engineering Mathematical Analysis,2130,A01,152,999,0,92,3,MATH
Engineering Mathematical Analysis 1,2130,A02,121,999,0,86,3,MATH
Engineering Mathematical Analysis 2,2132,A01,215,999,0,146,3,MATH
Modelling,2140,A01,60,999,0,45,3,MATH
Modelling,2140,B01,30,0,0,25,0,MATH
Modelling,2140,B02,30,0,0,20,0,MATH
Numerical Analysis 1,2160,A01,89,999,0,32,3,MATH
Numerical Analysis 1,2160,B01,47,0,0,27,0,MATH
Numerical Analysis 1,2160,B02,48,0,0,5,0,MATH
Géométrie euclidienne et non euclidienne,2311,A01,50,0,0,14,3,MATH
Multivariable Calculus,2720,A01,110,999,0,108,3,MATH
Calcul à plusieurs variables,2721,A01,20,0,0,12,3,MATH
Mathematics of Data Science,2740,A01,120,999,0,37,3,MATH
Mathematics of Data Science,2740,B01,30,0,0,9,0,MATH
Mathematics of Data Science,2740,B02,30,0,0,8,0,MATH
Mathematics of Data Science,2740,B03,30,0,0,12,0,MATH
Mathematics of Data Science,2740,B04,30,0,0,8,0,MATH
Applied Discrete Mathematics,3120,A01,44,999,0,35,3,MATH
Engineering Mathematical Analysis,3132,A01,128,999,0,89,3,MATH
Algebra 2,3320,A01,18,999,0,12,3,MATH
Combinatorics 2,3360,A01,14,999,0,5,3,MATH
Introduction to Projective Planes,3380,A01,8,999,0,0,3,MATH
Introduction to Topology,3390,A01,12,999,0,6,3,MATH
Ordinary Differential Equations,3440,A01,20,20,0,15,3,MATH
Real Analysis 2,3470,A01,15,999,0,14,3,MATH
Set Theory,3480,A01,11,999,0,10,3,MATH
Abstract Measure Theory,4260,A01,6,0,0,2,3,MATH
Complex Analysis 2,4290,A01,3,0,0,1,3,MATH
Linear Algebra and Matrix Analysis,4370,A01,18,0,0,12,3,MATH
Partial Differential Equations 2,4460,A01,5,0,0,0,3,MATH
Rings and Modules,4470,A01,5,0,0,5,3,MATH
Symbolic Powers of Edge Ideals,4910,T04,1,0,0,1,3,MATH
Abstract Measure Theory,7260,A01,5,0,0,3,3,MATH
Complex Analysis 2,7290,A01,3,0,0,2,3,MATH
Linear Algebra and Matrix Analysis,7370,A01,7,0,0,4,3,MATH
Partial Differential Equations 2,7460,A01,10,0,0,9,3,MATH
Rings and Modules,7470,A01,5,0,0,2,3,MATH
Mathematical Epidemiology,8410,T06,1,0,0,1,3,MATH
Operator Theory and Operator Algebras,8610,T19,1,0,0,1,3,MATH
Introduction to Convexity,8810,T04,1,0,0,1,3,MATH
MSc project 1 (Part A),8996,A01,1,0,0,1,3,MATH
Fundamentals of Mechanical and Computer Aided Design,2112,A01,70,0,0,45,5,MECH
Fundamentals of Mechanical and Computer Aided Design,2112,B01,25,999,0,27,0,MECH
Fundamentals of Mechanical and Computer Aided Design,2112,B02,35,999,0,18,0,MECH
Mechanical Engineering Modelling and Numerical Methods,2150,A01,70,0,0,68,4,MECH
Mechanical Engineering Modelling and Numerical Methods,2150,B01,30,25,0,29,0,MECH
Mechanical Engineering Modelling and Numerical Methods,2150,B02,40,20,0,39,0,MECH
Thermodynamics,2202,A01,80,0,0,66,4,MECH
Thermodynamics,2202,B01,26,999,0,13,0,MECH
Thermodynamics,2202,B02,26,999,0,25,0,MECH
Thermodynamics,2202,B03,28,999,0,28,0,MECH
Mechanics of Materials,2222,A01,80,0,0,55,4,MECH
Mechanics of Materials,2222,B01,40,999,0,38,0,MECH
Mechanics of Materials,2222,B02,40,999,0,16,0,MECH
Fundamentals of Fluid Mechanics,2262,A01,70,0,0,50,4,MECH
Fundamentals of Fluid Mechanics,2262,B01,35,999,0,35,0,MECH
Fundamentals of Fluid Mechanics,2262,B02,35,999,0,15,0,MECH
Engineering Materials 1,2272,A01,60,0,0,36,4,MECH
Engineering Materials 1,2272,B01,32,999,0,25,0,MECH
Engineering Materials 1,2272,B02,27,999,0,11,0,MECH
Project Management,3170,A01,80,999,0,79,4,MECH
Vibrations and Acoustics,3420,A01,60,999,0,47,4,MECH
Measurements and Control,3430,A01,46,0,0,50,4,MECH
Measurements and Control,3430,B01,30,0,0,30,0,MECH
Measurements and Control,3430,B02,30,0,0,20,0,MECH
Heat Transfer,3460,A01,60,60,0,38,4,MECH
Kinematics and Dynamics,3482,A01,81,160,0,69,4,MECH
Fluid Mechanics and Applications,3492,A01,70,999,0,40,4,MECH
Stress Analysis and Design,3502,A01,75,999,0,57,4,MECH
Aerodynamics,3520,A01,60,0,0,46,4,MECH
Engineering Materials 2,3542,A01,65,0,0,46,4,MECH
Engineering Materials 2,3542,B01,18,0,0,16,0,MECH
Engineering Materials 2,3542,B02,17,0,0,12,0,MECH
Engineering Materials 2,3542,B03,17,0,0,14,0,MECH
Engineering Materials 2,3542,B04,18,0,0,4,0,MECH
Manufacturing Planning and Quality Control,3582,A01,40,40,0,23,4,MECH
Machine Design,3652,A01,81,999,0,43,4,MECH
Mechanical Laboratories in Solid Mechanics,3982,A01,114,0,0,96,2,MECH
Mechanical Laboratories in Solid Mechanics,3982,B01,24,999,0,21,0,MECH
Mechanical Laboratories in Solid Mechanics,3982,B02,24,999,0,21,0,MECH
Mechanical Laboratories in Solid Mechanics,3982,B03,0,0,0,0,0,MECH
Mechanical Laboratories in Solid Mechanics,3982,B04,32,6,0,32,0,MECH
Mechanical Laboratories in Solid Mechanics,3982,B05,24,999,0,22,0,MECH
Thesis-Part A,4162,A01,15,0,0,7,3,MECH
Gas Turbine Propulsion Systems,4200,A01,30,999,0,25,4,MECH
Reliability Engineering,4322,T08,25,0,0,18,4,MECH
Computer Integrated Manufacturing and Automation 1,4330,B01,15,999,0,14,0,MECH
